topicId,topicName,visibility,summaries
cp29j5lzxl4t,Binfield Heath,TRUE,8
cmgm2jl71w9t,Canary Wharf,TRUE,21
c7yjn8g6x82t,Stockton on the Forest,TRUE,9
cgmxjppkdmrt,Ingmanthorpe,TRUE,4
cr0meyljwwgt,Coatham Mundeville,TRUE,0
c1kr6pl804dt,Baglan,TRUE,4
c0n16pl8y0mt,Billington,TRUE,0
cgmxjyd1gl6t,Mill End,TRUE,0
cy4ngzjm4y0t,Aston,TRUE,0
cmgm2jl77w7t,Brixton Hill,TRUE,31
c51z9ypg61dt,Morar,TRUE,0
cwdnmeweykxt,Abercraf,TRUE,0
cy4ngm8ypw9t,Nether Heyford,TRUE,0
cgmxjppk89rt,Featherstone,TRUE,9
cjkm52r6lejt,Belmont,TRUE,3
c7yjne18dg4t,Calcot,TRUE,11
cjkm5xxnygwt,Leytonstone,TRUE,17
czm9g6851xkt,Scapegoat Hill,TRUE,8
cxrlk115p9mt,Egerton,TRUE,3
czm9g11zrlwt,Little Common,TRUE,0
c0n168gw0wxt,Walderslade,TRUE,4
cjkm56d04n1t,Symonds Yat,TRUE,0
cjkm52r6l6jt,Benwell,TRUE,21
cdd52ryeyk6t,Earl Shilton,TRUE,2
cjkm56d02yyt,St. Georges,TRUE,2
cy4ng11d5dzt,Edingworth,TRUE,1
cr0meylj1dnt,Carden,TRUE,0
cjkm5xxn17rt,Lostock,TRUE,2
ck7rdn2xmjwt,Sydenham,TRUE,11
cgmxjppklg8t,Lathones,TRUE,0
cdd52egw4e0t,Poyle,TRUE,11
cdd52egwem8t,Roydon,TRUE,0
c51z9eewn14t,Lower Hartwell,TRUE,0
cjkm52r6e19t,Bay Horse,TRUE,0
c0n16pl8e6yt,Crosthwaite,TRUE,1
cn1mzwgld4rt,Craig Dunain,TRUE,6
c680ypke8ykt,Oakenclough,TRUE,0
cgmxj6ey5rwt,Churchtown,TRUE,3
c1kr68g2pgyt,Springfield,TRUE,3
c680y55mj9dt,Lopenhead,TRUE,0
czm9gyw6pg0t,Dowlish Wake,TRUE,0
cp29j0z6eext,Adlington,TRUE,2
cmgm2jl779lt,Bodymoor Heath,TRUE,1
czm9gyw6nwwt,Colden Common,TRUE,3
c7yjne18e0lt,Chawston,TRUE,2
cy4ngm8ygwnt,Winterbourne,TRUE,2
cjkm56d0jzgt,Todhills,TRUE,6
c8zwn8k98z8t,Rivenhall End,TRUE,0
cn1mzljez4yt,Whiteley,TRUE,2
c90ek44gywwt,Halbeath,TRUE,7
c0n162270g8t,Fawkham,TRUE,1
cjkm5xxn8dlt,Fawkham Green,TRUE,2
c27968gyll4t,West Camel,TRUE,0
cerlz4j54z6t,Charvil,TRUE,9
czm9g685609t,Rickling Green,TRUE,1
ck7rdppj6wgt,Haseley,TRUE,1
cwdnm99jpket,Essington,TRUE,15
czm9g685pldt,Victoria,TRUE,1
cjkm52r66ket,Bordon,TRUE,0
cerlz99ekjgt,Knaphill,TRUE,2
cy4ngm8yj7mt,Westcliffe,TRUE,12
c51z9ypgrn7t,Milton Hill,TRUE,1
c27962l80x5t,Burnhill Green,TRUE,0
cy4ngm8yxdrt,Rhydycroesau,TRUE,0
czm9g6850r5t,Lytham St Annes,TRUE,0
c8zwn5l8l8wt,East Kirkby,TRUE,0
cgmxj6eyyept,Branahuie,TRUE,0
cr0meylj621t,Curdworth,TRUE,1
cn1mzljep1lt,Sarisbury,TRUE,2
cmgm27061gjt,Sarisbury Green,TRUE,2
c7yjne18e66t,Chorlton,TRUE,2
c7yjn8g6y96t,Old Tupton,TRUE,9
c7yjn8g6d81t,Scissett,TRUE,0
c1kr6zze6pnt,Great Broughton,TRUE,0
cdd52egwk1rt,Marley Hill,TRUE,19
cdd52pp76nlt,Little Hallingbury,TRUE,7
c8zwn8k98m1t,Rudford,TRUE,6
c0n16227gk1t,Kennford,TRUE,14
cgmxjyd10w1t,Podimore,TRUE,0
ck7rdppj602t,Henlade,TRUE,0
cdd52pp75yrt,Hoole,TRUE,3
c90ek44gynwt,Halland,TRUE,0
cerlz5dg12rt,Taverham,TRUE,0
c1kr6zzen7nt,Knowl Hill,TRUE,1
cmgm2jl7rp5t,Barton Mills,TRUE,3
cjkm56d0kn9t,Outlane,TRUE,12
cdd52ryedk9t,Aldergrove,TRUE,1
cdd52pp750pt,Hickstead,TRUE,1
cmgm2706n62t,Swingate,TRUE,12
czm9g11zp76t,Eight Ash Green,TRUE,8
cllmr0pkkn2t,Brockhall,TRUE,0
cjkm5xxngk9t,Hamstead Marshall,TRUE,1
cxrlk115g4jt,Lee Mill,TRUE,0
c7yjn8g64z7t,Veensgarth,TRUE,0
c90ek8r5m4rt,Peaslake,TRUE,0
c27968gy8xxt,Rougham,TRUE,8
ck7rdn2xwp7t,Tewitfield,TRUE,1
c0n168gw6dyt,Woodbury,TRUE,0
cxrlk115jg2t,Helsington,TRUE,1
cwdnmry502pt,Writhlington,TRUE,0
cn1mzljerr7t,Moor Row,TRUE,2
c51z9ypg97pt,Wolfscastle,TRUE,0
c90ek8r500yt,Norman Cross,TRUE,0
cn1mzpp9k2mt,Larkfield,TRUE,3
c7yjn8g6lz9t,Redhill,TRUE,1
cgmxjppk7dnt,Heathfield,TRUE,2
c51z9ypgjzet,Spark Bridge,TRUE,0
c27962l82l1t,Charlton,TRUE,0
c0n16pl8p2jt,Catcliffe,TRUE,29
c680ypke890t,Newton Hill,TRUE,6
czm9g685mzlt,Outwood,TRUE,6
cgmxj6ey6gzt,Carlton,TRUE,28
c27968gy7z4t,Ouzlewell Green,TRUE,6
cllmrkzw57lt,New Sharlston,TRUE,11
cn1mzyl4jjgt,Agbrigg,TRUE,6
cllmrkzwep6t,Thorpe on the Hill,TRUE,28
cllmrkzwe99t,Tingley,TRUE,31
czm9g685789t,Middleton,TRUE,26
cwdnmkzrx16t,Beeston Park,TRUE,26
c7yjn8g6d2wt,Sandal,TRUE,6
ck7rdn2x49nt,Walton,TRUE,7
cjkm56d0l9lt,Ravensthorpe,TRUE,4
cy4ng11d95kt,Everthorpe,TRUE,1
cdd52pp7274t,Hadley Wood,TRUE,7
c1kr6zze6r5t,Greenhill,TRUE,3
c1kr6pl8zlmt,Burton Lazars,TRUE,4
c51z9jlymzxt,Crystal Palace,TRUE,10
c1kr6zze68nt,Grappenhall,TRUE,4
cgmxjyd1ny7t,Prenton,TRUE,43
cmgm2706g7zt,North Finchley,TRUE,10
c7yjn8g6kp4t,Muswell Hill,TRUE,12
c0n168gwyp6t,Pubil,TRUE,0
cxrlk4yw4mpt,Roughley,TRUE,0
c0n168gwpr5t,Silver End,TRUE,0
c4y26wwj654t,Great Marton,TRUE,8
czm9g685g2wt,Whiston,TRUE,10
cwdnmry5wzlt,Threapland,TRUE,0
c0n16227g91t,Kidstones,TRUE,0
c680y55mlzzt,Garsdale Head,TRUE,0
c51z9ypglp2t,West Mostard,TRUE,0
cllmr11nzl2t,Ingmire Hall,TRUE,0
cr0mejz7y0kt,Skirsgill,TRUE,1
cdd52egwmedt,Troutbeck Bridge,TRUE,0
c7yjn8g6k0wt,Nether Staveley,TRUE,1
czm9g68529nt,Netherton,TRUE,39
cgmxj6eyeg5t,Eaglescliffe,TRUE,6
cn1mzljexknt,Redhill,TRUE,28
c51z9ypg6ydt,Mottram St. Andrew,TRUE,2
c0n16pl8zget,Barnwood,TRUE,5
c4y260l805mt,Chapel Allerton,TRUE,24
cxrlk204rydt,Ash,TRUE,0
cjkm5xxn5mpt,Greenfield,TRUE,1
cmgm2706jw8t,Stalham Green,TRUE,0
c680y55mrg7t,Felden,TRUE,2
c8zwnrr1m18t,Fionnphort,TRUE,0
cr0meylj149t,Byram,TRUE,9
c8zwnrr1jwzt,Headingley,TRUE,24
cjkm5xxn9lmt,Kinmel Bay,TRUE,3
cdd52rye1ynt,Banwell Castle,TRUE,2
cy4ngm8yxp2t,Portballintrae,TRUE,0
cy4ng11dlrwt,Lissanduff,TRUE,0
c0n168gw59gt,New Marske,TRUE,2
cdd52rye97gt,Dalston,TRUE,13
cgmxjyd1jj1t,Winscombe,TRUE,1
c7yjn8g6k7rt,Newcastle County Down,TRUE,0
c4y260l8017t,Chiseldon,TRUE,6
c7yjndd5z00t,Lidstone,TRUE,4
cn1mzwglde8t,Dalginross,TRUE,0
cjkm5xxnrmxt,Gartocharn,TRUE,0
czm9g685750t,Milton of Campsie,TRUE,0
cr0mejz7n96t,New Lanark,TRUE,0
c51z9ypg28rt,Woolmer Green,TRUE,7
ck7rdn2xz4rt,South Woodford,TRUE,18
c0n168gw60zt,Wilmington,TRUE,1
cjkm56d025jt,Southchurch Village,TRUE,7
cerlz4j587rt,Darras Hall,TRUE,1
czm9g11zkrrt,Laid,TRUE,0
cwdnmry52lwt,Polla,TRUE,0
cdd52ryee7jt,Brockley Hill,TRUE,9
c8zwnrr1jpyt,Hatfield,TRUE,0
cwdnmry5642t,Meadows,TRUE,30
ck7rdz4nngmt,Bodle Street Green,TRUE,0
cy4ngzjm99pt,Donnington,TRUE,0
cdd52ryejyet,Cold Aston,TRUE,0
cr0me11dld6t,Glengormley,TRUE,0
cxrlk4ywr75t,Ordsall,TRUE,1
c27962l8j7wt,Babworth,TRUE,1
cwdnmry5zk8t,Weavering,TRUE,2
cxrlk4yw8z7t,Morningside,TRUE,17
cmgm2706zdxt,Marchmont,TRUE,17
cxrlk115k4kt,Granton,TRUE,17
cy4ngm8ypy0t,Newhaven,TRUE,17
cdd52ryemejt,Devoran,TRUE,5
cp29j5lz4ngt,Croyde Bay,TRUE,1
cwdnmry54ypt,Summerston,TRUE,24
cr0meylj0pnt,Appleton Thorn,TRUE,4
c0n162276met,Guilden Sutton,TRUE,3
cxrlk204xgyt,Blacon,TRUE,5
cr0meyljympt,Chelmsley Wood,TRUE,4
cjkm52r68j0t,Donington le Heath,TRUE,1
c8zwn5l8xz7t,Clapham Junction,TRUE,32
cllmrkzwx68t,Pulham Market,TRUE,2
c51z9ypgl92t,West Didsbury,TRUE,56
cy4ngm8y4pjt,Nibthwaite,TRUE,0
cwdnm99jnwdt,Holmrook,TRUE,0
czm9g685mlpt,Onslow Village,TRUE,1
cmgm2706rrpt,Park Barn,TRUE,1
c27962l8812t,Brincliffe,TRUE,23
cwdnmkzrwr7t,Crawley Down,TRUE,3
c27968gywmdt,Trimley St Martin,TRUE,3
cy4ngm8y9x9t,Trimley St Mary,TRUE,3
cr0me868zwwt,Aberhosan,TRUE,0
czm9g11zl86t,Loanstone,TRUE,1
ck7rdn2xnp0t,Roslin,TRUE,1
cwdnmkzrxz1t,Bilston,TRUE,1
cerlz5dgjmet,Waterloo,TRUE,68
cr0me11dej0t,Grange-over-Sands,TRUE,1
cwdnmry5rdlt,Robin Hood Airport Doncaster Sheffield,TRUE,0
cp29j11rj61t,Gotherington,TRUE,23
ck7rdn2xdggt,Wexcombe,TRUE,0
c8zwn5l8p7et,Cowplain,TRUE,0
c7yjndd5zmnt,Latton,TRUE,1
c27968gy8w5t,Ruardean,TRUE,1
czm9g6856p8t,Ruardean Woodside,TRUE,1
cjkm56d068gt,Ruardean Hill,TRUE,1
cdd52ryepndt,Canford Heath,TRUE,15
c8zwnrr1wm2t,Honor Oak Park,TRUE,12
c8zwn8k9gm2t,Queens Park,TRUE,6
cxrlk4yw2klt,Southfields,TRUE,29
cdd52egwdynt,Nunhead,TRUE,15
cwdnm99j051t,Herne Hill,TRUE,11
cn1mzljegrpt,Wapping,TRUE,9
cr0me11dmrjt,High Barnet,TRUE,6
c1kr68g2050t,Penge,TRUE,9
c90ek44gryzt,Kensal Green,TRUE,5
cerlz5dgyk1t,Surrey Quays,TRUE,11
c27968gyxznt,Swiss Cottage,TRUE,3
czm9gyw6md7t,Ansty,TRUE,1
c1kr6pl80j5t,Balsall Common,TRUE,0
cwdnmry5xppt,Quebec,TRUE,0
c8zwn5l8glmt,Bingfield,TRUE,0
cp29j11rem7t,Ingleton,TRUE,0
c0n16227975t,Langley Priory,TRUE,1
cr0mejz7l2gt,West Wycombe,TRUE,3
c680ywlppxdt,Bradenham,TRUE,3
cy4ng11d96kt,Eton Wick,TRUE,7
cmgm211el94t,Fixby,TRUE,12
cerlz5dgpegt,Newstead,TRUE,0
c4y26wwjpkgt,Kenchester,TRUE,3
cwdnmry5kg4t,St Agnes,TRUE,0
cmgm2706jp8t,St Mary's,TRUE,0
c90ekd984mmt,Bryher,TRUE,0
c8zwn8k9m4rt,Tresco,TRUE,0
ck7rdn2xzlzt,St Martin's,TRUE,0
c7yjne1882et,Bodiam,TRUE,0
cjkm52r62wmt,Carnock,TRUE,7
cerlz4j5551t,Boveney,TRUE,7
c4y260l8552t,Dorney Reach,TRUE,7
c680ypkedr6t,Penparcau,TRUE,1
c0n16pl82wpt,Capel Seion,TRUE,1
cxrlk115pket,Fancott,TRUE,2
cgmxjyd1pjlt,Sharpenhoe,TRUE,1
cr0me11dgkmt,Lower Sundon,TRUE,9
c0n168gw6mdt,Wood End,TRUE,1
cwdnm99j096t,Harlington Wood End,TRUE,1
cgmxjyd1en8t,Water End,TRUE,1
c8zwnrr124gt,Lower Rads End,TRUE,1
cwdnmry5mg7t,Witts End,TRUE,1
cjkm52r6x70t,Brook End,TRUE,1
cllmrkzwee2t,Thorn,TRUE,1
cy4ngzjmz5jt,Chalgrave,TRUE,1
cllmr0pk0e4t,Chalton,TRUE,9
ck7rdn2x918t,Milton Bryan,TRUE,1
cgmxjppkx1xt,Husborne Crawley,TRUE,1
cxrlk4ywk9lt,Wharley End,TRUE,0
cr0mejz7pm2t,Upper Shelton,TRUE,0
cr0mejz74wmt,"Church End, Eversholt",TRUE,1
cjkm56d08jmt,Tyrells End,TRUE,1
c680y55m0drt,Hills End,TRUE,1
c51z9jly542t,Barry End,TRUE,1
c0n1622700wt,Faichem,TRUE,1
cdd52pp7mykt,Faichemard Farm,TRUE,1
cy4ngzjmxrnt,Blackheath,TRUE,10
c90ek8r5x06t,Stewartby,TRUE,3
cr0me11dz45t,Kempston Hardwick,TRUE,2
c7yjndd500dt,haynes Church End,TRUE,1
cn1mzpp966yt,Haynes West End,TRUE,1
c51z9jlyjdkt,Chapel End,TRUE,3
c680y55m0glt,How End,TRUE,1
c27968gy8dxt,Rowridge,TRUE,1
czm9gyw6xp4t,Bilsdale,TRUE,0
ck7rdn2xpg1t,Sandale,TRUE,0
cjkm56d0k62t,North Hessary Tor,TRUE,0
cmgm211emzrt,High Hunsley,TRUE,0
c680ywlpx16t,Copt Oak,TRUE,1
ck7rdn2xy5kt,Postwick,TRUE,10
c7yjn8g61g8t,West Lynn,TRUE,2
ck7rdppjrmkt,Holme Moss,TRUE,1
c7yjn8g60rmt,Wrekin,TRUE,7
c279600zkkyt,Hazler Hill,TRUE,0
c27968gy0zjt,Sideway,TRUE,16
cxrlk4yw18dt,Sandy Heath,TRUE,0
cp29jzedx4gt,Quaindon Hill,TRUE,0
cmgm27064n2t,Zouches Farm,TRUE,8
c51z9ypg92jt,Winter Hill,TRUE,4
c8zwn8k946pt,Oxcliffe,TRUE,3
cjkm5xxngw9t,Hameldon Hill,TRUE,5
c90ek8r58w7t,Ridge Hill,TRUE,0
ck7rdppjlg6t,Lark Stoke,TRUE,0
c680ypke4rjt,Mendip,TRUE,1
c8zwn5l8g6pt,Beecroft Hill,TRUE,35
cr0mewjkz4zt,Acklam Wold,TRUE,0
cjkm56d0g7et,Woolmoor,TRUE,1
c1kr68g2k11t,Olivers Mount,TRUE,5
cp29jzed1r5t,Sidlow,TRUE,1
c680ywlpl9zt,Duxhurst,TRUE,1
cr0mejz7kyxt,Pegsdon,TRUE,1
cerlz4j5541t,Bracara,TRUE,0
c7yjne188xmt,Bracorina,TRUE,0
cerlz5dgpyxt,Munerigie,TRUE,1
ck7rdn2x4y6t,Watercolour,TRUE,0
cllmr11ng5xt,Ham,TRUE,6
cn1mzwgl11xt,Allanhill Farm,TRUE,0
cwdnmkzrz90t,East Neuk,TRUE,0
c51z9ypgdgkt,Walcot,TRUE,4
cy4ngm8y1ext,Shorthampton,TRUE,4
c0n16pl80k2t,Drayton Parslow,TRUE,1
cllmr0pkyy6t,Dorchester on Thames,TRUE,1
c27962l8x5yt,Cononbridge,TRUE,0
c4y260l80dxt,Carlyon Bay,TRUE,2
c0n162270xwt,Eversley,TRUE,1
c4y268p9w17t,Shottle,TRUE,4
c4y268p9820t,Saham Toney,TRUE,0
cerlz4j52z9t,Barbrook,TRUE,0
c0n168gwk2wt,Yellowham Wood,TRUE,1
c4y268p9x78t,Sutton Cheney,TRUE,1
cy4ng11djd7t,Glenmoriston,TRUE,0
cerlz99ex2nt,Lower Whitley,TRUE,1
cllmrkzwgk0t,Y Felinheli,TRUE,3
cp29jzedjjkt,Winkton,TRUE,4
c90ekd98x2wt,Clearwell,TRUE,0
cdd52egwy1nt,Washaway,TRUE,2
c7yjn8g6nm5t,Wheyrigg,TRUE,0
cp29jzedp79t,Wadesmill,TRUE,2
c8zwn8k9pl8t,Thorpe Market,TRUE,0
cllmrkzw0prt,South Wirral,TRUE,5
ck7rdppjd7dt,Gortaclare,TRUE,0
cerlz99elpkt,Higher Burwardsley,TRUE,1
cgmxjyd170kt,Wyboston,TRUE,2
czm9g11ze1jt,Harmondsworth,TRUE,5
cgmxjppk9m9t,Kingston Blount,TRUE,0
cllmr0pkp8et,Durrington,TRUE,2
cjkm56d0468t,Stoke Bruerne,TRUE,0
cgmxjyd1p18t,Shutlanger,TRUE,0
c51z9ypgengt,Showsley,TRUE,0
c27968gyw1wt,Victoria Bridge,TRUE,1
cdd52egwr6lt,St Mary's Bay,TRUE,0
c8zwn8k96pnt,Meldon,TRUE,1
c7yjn8g6dn7t,Sharpthorne,TRUE,0
c8zwn8k97prt,Murton,TRUE,9
cjkm56d0p95t,Midville,TRUE,0
czm9gyw61e7t,Butteryhaugh,TRUE,0
cy4ng11d8rlt,Kielder,TRUE,0
cwdnmry5pgjt,Urugaig,TRUE,0
c51z9eewp2dt,Kennacraig,TRUE,0
c1kr6pl80dnt,Aylesham,TRUE,0
cy4ng11dj45t,Ford End,TRUE,0
c4y260l8w40t,Burpham,TRUE,3
c680ywlp5ypt,Bushy Hill,TRUE,3
c90ekd9884jt,Boxgrove Park,TRUE,3
cdd52pp7gjxt,Jacob's Well,TRUE,3
c90ek8r59ngt,Wanborough,TRUE,2
c1kr68g25grt,Tilford,TRUE,1
cmgm211ep4pt,Lightwater,TRUE,1
cgmxjyd1m0lt,North Camp,TRUE,4
c279600z6d1t,Great Hollands,TRUE,2
cr0mejz7eljt,Winceby,TRUE,1
c27968gym20t,Prittlewell,TRUE,8
c27968gydlet,Thorpe Bay,TRUE,7
cp29j5lz549t,Chalkwell,TRUE,8
c27968gymezt,Portachoillan,TRUE,0
cwdnm99jz05t,Gartcosh,TRUE,1
cxrlk204x6yt,Blackheath,TRUE,1
czm9g685gm4t,Whitehall Village,TRUE,0
cn1mzljedxnt,Templehall,TRUE,0
cjkm52r66dlt,Bretton Country Park,TRUE,0
c51z9jlyk6wt,Belfast City Centre,TRUE,9
c680ypkexp8t,Stody,TRUE,1
c680y55mklet,Kelloe,TRUE,2
c680y55m2jnt,Little Easton,TRUE,1
cwdnmry5kdkt,Sladesbridge,TRUE,2
cxrlk4ywxm6t,Purley Way,TRUE,8
cerlz99e684t,Hattersley,TRUE,3
cr0mejz75ert,Merry Hill,TRUE,9
cr0meylj0z6t,Arun,TRUE,1
czm9g685706t,Manchester City Centre,TRUE,54
cn1mzwgldldt,Craven,TRUE,0
c90ek44grk9t,Kemerton,TRUE,0
cgmxj6eynxjt,Bishopsbourne,TRUE,2
c279600z9rzt,Higher Whitley,TRUE,1
c8zwn5l8z0jt,Albourne,TRUE,1
c0n162270mkt,Fetcham,TRUE,0
c0n16227k7lt,Heworth,TRUE,9
cn1mzpp9n5kt,Locks Heath,TRUE,2
cmgm2jl7j8zt,Chandler's Ford,TRUE,2
cjkm56d04jzt,Stowe,TRUE,0
c8zwn8k9zkdt,Old Heathfield,TRUE,0
c90ekd988j1t,Brighton Marina Village,TRUE,6
cllmr0pk04pt,Chiltington,TRUE,0
cy4ngzjmzget,Chatsworth,TRUE,2
c51z9jlyl15t,Easington Lane,TRUE,4
c27962l8l7rt,Easington Colliery,TRUE,0
c51z9eewdz6t,Farnham Common,TRUE,7
cxrlk115k0wt,Great Shelford,TRUE,12
cmgm2706n9yt,Stapleford,TRUE,11
cmgm2706ggzt,No Man's Heath,TRUE,0
cgmxj6ey27kt,Croydon,TRUE,1
c0n168gw249t,Shipton On Cherwell,TRUE,2
c4y268p9d12t,Milton Common,TRUE,0
cxrlk1150nrt,Flecknoe,TRUE,0
cxrlk4ywxrnt,Portinscale,TRUE,0
c8zwn5l88ngt,Branton Green,TRUE,0
c27968gye0nt,Mary Tavy,TRUE,0
cn1mzljed8gt,Thornton Hough,TRUE,4
cllmr0pkyr9t,Drakewalls,TRUE,1
cmgm2706r6rt,Polyphant,TRUE,0
cdd52egwm16t,Trevadlock,TRUE,0
c4y260l8y0pt,Anerley,TRUE,10
ck7rdn2xz8rt,South Shore,TRUE,8
c7yjndd5w1et,Llanrhaeadr-ym-Mochnant,TRUE,0
cy4ngzjm0lyt,Bashall Eaves,TRUE,0
cxrlk4yw2g9t,St Johns Fen End,TRUE,0
c51z9ypgd80t,Tottenhill,TRUE,0
c90ek8r51r8t,Upper Tumble,TRUE,0
c51z9eewzrjt,High Leven,TRUE,5
cllmr11njl0t,Lower Earley,TRUE,9
ck7rdppj2z8t,Isle of Mull,TRUE,0
c90ekd98mnyt,Aunby,TRUE,0
cmgm2706xdlt,Porth,TRUE,0
c8zwnrr1kx8t,Iver Heath,TRUE,7
c8zwn5l8xnyt,Collaton St Mary,TRUE,6
c90ek8r5djnt,St Margaret's Bay,TRUE,12
cmgm2706ne2t,Syleham,TRUE,0
c0n16pl886wt,Brawby,TRUE,0
c8zwn8k9795t,Newington,TRUE,17
c7yjn8g625gt,Malvern,TRUE,1
c680y55m29kt,Larkfield,TRUE,4
cllmrkzwkn7t,Saltdean,TRUE,6
cn1mzlje152t,Old Kent Road,TRUE,69
czm9gyw6681t,Brick Lane,TRUE,72
cy4ngzjm0ryt,Bartley Green,TRUE,7
c0n16227695t,Grimethorpe,TRUE,8
cp29jg4ge4dt,Abbey Wood,TRUE,4
c27968gyl64t,West Ealing,TRUE,10
cjkm56d027pt,Silverburn Centre,TRUE,30
c4y26wwjl00t,Fremlin Walk,TRUE,2
cwdnmry5p65t,Trafford Centre,TRUE,50
c1kr68g2pljt,South Wigston,TRUE,24
cr0mejz7140t,Shawlands,TRUE,24
cp29j11r8ynt,Kings Cross,TRUE,71
ck7rdz4npr4t,Caerdeon,TRUE,1
czm9g685njgt,Stinsford,TRUE,1
c279600z9rkt,Higher Bockhampton,TRUE,1
cmgm2jl7x2yt,Birkenshaw,TRUE,3
c51z9jlymn4t,Dalavich,TRUE,0
cjkm52r66mlt,Bredons Hardwick,TRUE,0
c4y268p9y67t,Oakerthorpe,TRUE,4
cp29jzedwgpt,Machrie,TRUE,0
c0n168gwzjnt,Ovington,TRUE,0
c0n16pl8e7wt,Dalton,TRUE,0
cllmr11npz7t,Gayles,TRUE,0
c1kr68g26myt,Whashton,TRUE,0
ck7rdz4n4n1t,East Layton,TRUE,0
czm9g685w9lt,West Layton,TRUE,0
czm9g685g64t,Whorlton,TRUE,0
cmgm211e096t,Iffley,TRUE,20
czm9g685wzwt,Westray Airport,TRUE,0
cp29jzed660t,Papa Westray Airport,TRUE,0
c0n168gwkryt,Woolminstone,TRUE,0
c27962l8m1kt,Blairdrummond,TRUE,1
cwdnmkzrdprt,Apsley,TRUE,2
c0n168gwjd7t,Milton of Edradour,TRUE,0
c27962l88nzt,Bolberry Down,TRUE,1
cerlz5dgrelt,Outer Hope,TRUE,1
czm9g11z8m9t,Inner Hope,TRUE,1
c51z9ypg5xet,Penallt,TRUE,0
c27968gyx2zt,Stoneleigh,TRUE,4
c279600z541t,Lanercost,TRUE,0
cdd52egwl00t,Woolley,TRUE,0
cerlz5dgy77t,Stapleton,TRUE,0
c680y55mj4lt,Low Coniscliffe,TRUE,0
c51z9ypgxpxt,Summerhouse,TRUE,0
cwdnmkzrr87t,Bolam,TRUE,0
cjkm52r6x5gt,Butterknowle,TRUE,0
cdd52egwp91t,Seer Green,TRUE,0
ck7rdz4nnj7t,Brockhampton Estate,TRUE,0
cdd52egw2x5t,Witton,TRUE,0
cn1mzljezekt,Woodmancote,TRUE,23
c7yjn8g6401t,Upper Corris,TRUE,0
cr0meyljp2wt,Dulcote,TRUE,1
cerlz99e69wt,Harlington,TRUE,4
c680ywlpw70t,Castle Howard,TRUE,0
c1kr6pl85k9t,Cragside,TRUE,0
c680ypkenzmt,Nether Westcote,TRUE,0
cwdnm99jm6jt,Golders Green,TRUE,6
c51z9jlyly5t,East Horrington,TRUE,1
cy4ngm8y0ent,Pollokshields,TRUE,24
cy4ng11d948t,Elmstead Market,TRUE,8
ck7rdppj15wt,Lower Shiplake,TRUE,0
c1kr68g2ww2t,Marble Arch,TRUE,88
c51z9eewdn7t,Finavon,TRUE,0
c8zwn5l8rjrt,Buxworth,TRUE,0
cllmr0pkdxdt,Bagnor,TRUE,1
c51z9ypg611t,Moorend Cross,TRUE,1
c27968gyj98t,Philiphaugh,TRUE,1
c51z9jlyj8lt,Carlin How,TRUE,1
c0n16227gg1t,Kettleness,TRUE,0
cwdnmkzrxgwt,Blackford,TRUE,17
cgmxj6ey8gxt,Davidsons Mains,TRUE,17
c51z9jlyd41t,Drylaw,TRUE,17
c51z9ypgk46t,Ravelston,TRUE,17
c0n16pl8znxt,Baberton,TRUE,17
cerlz4j58kjt,Duddingston,TRUE,17
c90ekd981w1t,Danderhall,TRUE,17
cmgm2706rzpt,Oxgangs,TRUE,17
ck7rdppj84lt,Fairmilehead,TRUE,17
cwdnmkzrr67t,Bonaly,TRUE,17
cmgm2706dpjt,New Town,TRUE,17
c8zwn8k9zddt,Old Town,TRUE,17
c8zwn8k9lj7t,West End,TRUE,17
cr0mejz7rz4t,Luton,TRUE,2
czm9g685wjmt,Warren Street,TRUE,0
cllmr0pkk5mt,Booker,TRUE,3
c90ek8r5pw0t,Sywell Aerodrome,TRUE,3
ck7rdn2x746t,Nottingham Airport,TRUE,29
cmgm2706g4kt,Oban Airport,TRUE,2
c0n168gwxkyt,Stronsay Airport,TRUE,0
c680ypke59mt,Sanday Airport,TRUE,0
c1kr6zze1xkt,Lerwick Tingwall Airport,TRUE,0
cllmr0pk6gwt,Colonsay Airstrip,TRUE,0
cmgm211e4lgt,Haverfordwest Airport,TRUE,1
c680y55mgjwt,Land's End Airport,TRUE,0
cmgm2jl7xxgt,Bembridge Airport,TRUE,2
c0n162274j5t,Lasham Airport,TRUE,1
c680ypke72jt,Redhill Aerodrome,TRUE,1
c680ywlp7g8t,Blackbushe Airport,TRUE,4
ck7rdz4n4g4t,Duxford Airport,TRUE,1
cp29jzedz6xt,Rochester Airport,TRUE,2
czm9g11zpjet,Elstree Airfield,TRUE,7
c90ek44g18jt,Enstone Airfield,TRUE,4
cp29j5lz6eet,Barra Airport,TRUE,1
c1kr6pl8x6yt,Coll Airport,TRUE,0
cllmr11npx9t,Foula Airport,TRUE,0
c90ek8r5mmdt,Papa Stour Airport,TRUE,0
c27968gy6n6t,Whalsay Airport,TRUE,0
cy4ngm8yzjmt,South Walls,TRUE,0
c27968gy79jt,Odcombe,TRUE,2
cgmxjyd10met,Pamphill,TRUE,0
cllmrkzwpnwt,Wettenhall,TRUE,1
c0n162271k6t,Horningsea,TRUE,11
c8zwn8k9n2lt,Woodditton,TRUE,0
c27962l80d5t,Burrough Green,TRUE,0
cn1mzlje0w8t,Maxey,TRUE,0
c0n168gwzy0t,Parson Drove,TRUE,0
